HiTemp,LowTemp,OutHum,Dew,Bar  ,Hi SolarRad. 
20.8,20.6,14.0,-7.9,1014.2,447.0
20.9,20.6,13.0,-8.6,1014.1,426.0
20.9,20.5,13.0,-8.8,1014.0,405.0
20.6,20.4,12.0,-10.0,1014.0,385.0
20.7,20.3,11.0,-11.0,1013.9,364.0
20.5,20.4,12.0,-9.9,1014.1,341.0
20.6,20.2,13.0,-9.0,1014.1,318.0
20.4,20.3,13.0,-9.0,1014.1,296.0
20.3,20.2,12.0,-10.1,1014.1,273.0
20.3,20.1,13.0,-9.3,1014.1,250.0
20.1,19.9,13.0,-9.4,1014.3,225.0
19.9,19.5,13.0,-9.7,1014.4,146.0
19.5,19.4,12.0,-10.8,1014.4,121.0
19.4,19.1,12.0,-11.0,1014.3,81.0
19.1,19.1,13.0,-10.0,1014.5,67.0
18.9,18.7,13.0,-10.4,1014.5,39.0
18.7,18.6,14.0,-9.5,1014.5,60.0
18.6,18.4,14.0,-9.6,1014.8,46.0
18.4,17.9,15.0,-9.1,1014.8,35.0
17.9,17.6,14.0,-10.3,1014.9,14.0
17.6,17.2,15.0,-9.7,1015.1,9.0
17.3,17.2,14.0,-10.6,1015.1,0.0
17.2,16.8,14.0,-10.9,1015.2,0.0
16.8,16.6,14.0,-11.1,1015.4,0.0
16.6,16.4,14.0,-11.2,1015.4,0.0
16.3,16.2,14.0,-11.4,1015.5,0.0
16.2,15.7,14.0,-11.8,1015.6,0.0
15.7,15.1,15.0,-11.4,1015.6,0.0
15.1,14.7,16.0,-10.9,1016.0,0.0
14.6,14.1,17.0,-10.7,1016.3,0.0
14.1,13.1,20.0,-9.4,1016.3,0.0
13.1,12.3,21.0,-9.5,1016.6,0.0
12.3,12.3,20.0,-10.0,1017.1,0.0
12.8,12.3,20.0,-9.7,1017.1,0.0
12.8,12.2,23.0,-8.4,1017.4,0.0
12.2,11.8,21.0,-9.7,1017.7,0.0
12.2,11.9,20.0,-10.2,1017.7,0.0
12.3,11.9,22.0,-9.1,1018.0,0.0
11.9,10.9,25.0,-8.4,1018.2,0.0
10.9,9.9,27.0,-8.2,1018.2,0.0
9.9,9.4,27.0,-8.7,1018.3,0.0
10.2,9.4,25.0,-9.0,1018.4,0.0
10.3,10.1,25.0,-9.1,1018.4,0.0
10.1,9.6,28.0,-8.1,1018.4,0.0
9.5,8.9,27.0,-9.1,1018.4,0.0
9.2,8.8,27.0,-8.8,1018.4,0.0
9.3,9.2,27.0,-8.8,1018.5,0.0
9.3,8.8,30.0,-7.8,1018.6,0.0
8.8,8.1,33.0,-7.3,1018.6,0.0
8.1,7.3,36.0,-6.8,1018.8,0.0
7.3,6.6,40.0,-6.1,1019.0,0.0
7.3,6.6,34.0,-7.5,1019.0,0.0
7.8,7.3,31.0,-8.3,1018.9,0.0
8.7,7.8,28.0,-8.8,1018.8,0.0
9.4,8.8,27.0,-8.7,1018.8,0.0
10.1,9.4,26.0,-8.6,1018.9,0.0
10.1,9.9,26.0,-8.8,1018.8,0.0
10.1,9.9,26.0,-8.7,1018.8,0.0
9.9,9.7,27.0,-8.4,1018.8,0.0
10.6,9.8,26.0,-8.2,1018.7,0.0
10.7,10.6,25.0,-8.6,1018.7,0.0
10.6,10.6,26.0,-8.1,1018.8,0.0
10.6,10.3,27.0,-7.9,1018.8,0.0
10.4,10.3,26.0,-8.3,1018.8,0.0
10.4,10.4,26.0,-8.3,1018.9,0.0
10.4,10.4,26.0,-8.3,1019.2,0.0
10.4,10.1,26.0,-8.6,1019.2,0.0
10.1,9.8,27.0,-8.4,1019.3,0.0
9.7,9.2,29.0,-8.0,1019.3,0.0
9.2,8.5,31.0,-7.7,1019.3,0.0
8.5,8.2,32.0,-7.6,1019.4,0.0
8.2,8.0,33.0,-7.3,1019.5,0.0
8.1,8.0,33.0,-7.3,1019.5,0.0
8.1,7.3,38.0,-6.1,1019.7,0.0
7.3,6.4,41.0,-5.9,1019.7,0.0
6.4,5.5,46.0,-5.2,1019.7,0.0
5.5,4.3,49.0,-5.5,1019.7,0.0
4.3,3.8,53.0,-4.9,1019.8,0.0
3.8,3.7,54.0,-4.8,1019.8,0.0
3.6,3.3,56.0,-4.7,1019.9,0.0
3.3,2.7,58.0,-4.7,1019.8,0.0
2.7,2.2,60.0,-4.8,1019.8,0.0
2.2,1.8,62.0,-4.7,1020.0,0.0
1.8,1.5,67.0,-3.7,1020.2,0.0
1.9,1.6,69.0,-3.5,1020.2,0.0
1.9,1.5,68.0,-3.3,1020.3,7.0
1.9,1.9,68.0,-3.3,1020.3,32.0
2.7,2.0,67.0,-2.9,1020.3,48.0
3.7,2.7,68.0,-1.7,1020.3,74.0
4.6,3.7,67.0,-1.0,1020.3,93.0
5.9,4.6,61.0,-1.1,1020.3,114.0
7.3,6.0,54.0,-1.4,1020.3,137.0
8.8,7.4,48.0,-1.6,1020.4,158.0
9.9,8.8,43.0,-2.1,1020.4,181.0
10.4,9.9,44.0,-1.4,1020.3,202.0
10.7,10.4,39.0,-2.8,1020.4,227.0
10.9,10.6,38.0,-2.8,1020.4,250.0
11.8,11.1,37.0,-2.4,1020.4,274.0
12.2,11.8,36.0,-2.5,1020.3,296.0
13.1,12.2,32.0,-3.2,1020.3,320.0
13.5,13.1,31.0,-3.4,1020.1,343.0
13.4,13.3,33.0,-2.5,1020.0,364.0
14.2,13.4,31.0,-2.7,1020.0,387.0
14.4,14.2,31.0,-2.5,1019.9,406.0
14.8,14.5,28.0,-3.5,1019.8,428.0
15.5,14.8,30.0,-2.1,1019.8,449.0
15.4,15.1,33.0,-0.9,1019.6,466.0
15.8,15.3,29.0,-2.2,1019.4,484.0
15.8,15.6,29.0,-2.2,1019.4,498.0
16.1,15.8,27.0,-2.9,1019.4,517.0
16.4,16.1,25.0,-3.8,1019.2,535.0
16.9,16.3,27.0,-2.3,1019.2,551.0
17.3,16.9,23.0,-4.0,1019.0,565.0
17.5,17.3,24.0,-3.3,1018.8,577.0
17.9,17.4,26.0,-1.9,1018.8,588.0
18.2,17.9,24.0,-2.7,1018.8,600.0
18.3,17.9,24.0,-2.9,1018.5,609.0
18.3,17.9,24.0,-2.6,1018.5,614.0
18.6,18.3,24.0,-2.5,1018.4,621.0
18.6,18.2,21.0,-4.2,1018.1,628.0
18.9,18.6,24.0,-2.1,1018.1,637.0
19.2,18.9,23.0,-2.4,1017.9,639.0
19.4,19.1,21.0,-3.8,1017.6,642.0
19.1,18.6,23.0,-2.6,1017.6,646.0
19.3,19.1,23.0,-2.4,1017.4,646.0
19.6,19.2,23.0,-2.2,1017.0,644.0
19.9,19.4,25.0,-0.7,1017.0,646.0
20.1,19.9,20.0,-3.7,1016.7,642.0
20.1,19.9,23.0,-1.7,1016.6,640.0
20.7,20.1,20.0,-3.1,1016.6,635.0
20.7,20.3,20.0,-3.3,1016.2,630.0
20.9,20.4,21.0,-2.4,1016.0,621.0
21.0,20.8,20.0,-2.8,1016.0,616.0
21.3,21.0,22.0,-1.3,1015.6,604.0
21.6,21.3,22.0,-1.1,1015.4,593.0
21.6,21.1,21.0,-2.1,1015.4,582.0
21.6,21.1,19.0,-3.1,1015.2,570.0
21.7,21.4,20.0,-2.5,1014.8,560.0
21.9,21.3,21.0,-1.4,1014.8,542.0
22.2,21.9,18.0,-3.5,1014.7,528.0
21.9,21.6,18.0,-3.7,1014.5,514.0
22.3,21.8,19.0,-2.5,1014.5,498.0
22.6,22.2,21.0,-0.8,1014.1,479.0
22.9,22.4,18.0,-3.1,1013.9,463.0
22.4,21.8,20.0,-2.1,1013.9,442.0
22.3,22.0,19.0,-2.5,1014.0,422.0
22.2,22.1,18.0,-3.3,1013.8,403.0
22.9,22.2,18.0,-2.7,1013.8,382.0
22.9,22.6,20.0,-1.4,1013.5,361.0
22.8,22.7,18.0,-2.8,1013.4,340.0
22.9,22.6,18.0,-2.9,1013.4,317.0
22.9,22.6,16.0,-4.3,1013.4,290.0
22.9,22.5,18.0,-2.9,1013.2,269.0
22.7,22.6,18.0,-2.9,1013.2,246.0
22.7,22.6,17.0,-3.7,1013.2,222.0
22.6,22.1,16.0,-4.9,1013.3,123.0
22.1,21.6,17.0,-4.5,1013.3,84.0
21.6,21.3,17.0,-4.8,1013.2,76.0
21.3,21.2,16.0,-5.7,1013.2,63.0
21.2,20.8,18.0,-4.4,1013.2,32.0
20.8,20.6,19.0,-3.9,1013.4,63.0
20.6,20.2,22.0,-2.2,1013.5,62.0
20.2,19.4,23.0,-2.3,1013.5,19.0
19.4,18.7,30.0,0.7,1013.3,14.0
18.7,17.6,35.0,2.0,1013.4,7.0
17.5,15.7,37.0,1.0,1013.4,0.0
15.6,14.2,43.0,1.8,1013.6,0.0
14.2,12.8,45.0,1.2,1013.7,0.0
12.8,11.6,48.0,1.0,1013.7,0.0
11.6,11.1,53.0,1.9,1013.7,0.0
11.1,10.8,54.0,1.8,1013.8,0.0
10.8,10.1,56.0,1.7,1013.8,0.0
10.1,9.5,60.0,2.1,1014.0,0.0
9.5,8.9,63.0,2.2,1014.1,0.0
8.9,8.6,64.0,2.1,1014.1,0.0
8.6,8.2,67.0,2.4,1014.2,0.0
8.2,8.1,67.0,2.5,1014.2,0.0
8.2,8.2,69.0,2.8,1014.2,0.0
8.2,8.1,66.0,2.2,1014.4,0.0
8.2,8.0,67.0,2.2,1014.5,0.0
8.0,7.7,68.0,2.1,1014.5,0.0
7.7,7.3,69.0,2.0,1014.5,0.0
7.3,6.9,70.0,1.8,1014.6,0.0
6.9,6.4,74.0,2.1,1014.6,0.0
6.4,6.2,75.0,2.1,1014.7,0.0
6.2,5.7,76.0,1.8,1014.6,0.0
5.7,5.4,78.0,1.9,1014.6,0.0
5.5,5.3,79.0,1.9,1014.7,0.0
5.3,5.1,80.0,1.9,1014.8,0.0
5.1,4.9,80.0,1.7,1014.8,0.0
4.9,4.6,81.0,1.6,1014.8,0.0
-0.7,-0.9,53.0,-9.3,1022.4,0.0
-0.9,-1.1,57.0,-8.6,1022.4,0.0
-1.1,-1.2,62.0,-7.4,1022.7,0.0
-0.9,-1.1,61.0,-7.6,1022.9,0.0
-1.1,-1.3,58.0,-8.5,1022.9,0.0
-1.3,-1.5,58.0,-8.7,1022.9,0.0
-1.3,-1.5,63.0,-7.4,1023.0,0.0
-1.1,-1.5,66.0,-7.0,1023.0,0.0
-1.4,-1.5,69.0,-6.3,1023.1,0.0
-1.4,-1.5,65.0,-7.2,1023.4,0.0
-1.4,-1.6,61.0,-8.2,1023.4,0.0
-1.6,-1.7,58.0,-8.9,1023.4,0.0
-1.7,-1.8,58.0,-9.0,1023.5,0.0
-1.8,-2.1,65.0,-7.7,1023.5,0.0
-2.0,-2.1,64.0,-8.0,1023.8,0.0
-2.0,-2.1,63.0,-8.1,1024.0,0.0
-1.9,-2.1,68.0,-7.2,1024.0,0.0
-2.1,-2.5,69.0,-7.4,1024.1,0.0
-2.5,-2.9,71.0,-7.5,1024.1,0.0
-2.9,-3.1,72.0,-7.4,1024.1,0.0
-2.3,-3.1,66.0,-7.8,1024.1,0.0
-1.8,-2.3,64.0,-7.7,1024.0,0.0
-1.4,-1.8,64.0,-7.3,1024.0,0.0
-1.3,-1.4,64.0,-7.3,1024.1,0.0
-1.4,-1.7,64.0,-7.6,1024.0,0.0
-1.7,-1.9,66.0,-7.5,1024.0,0.0
-1.8,-1.9,65.0,-7.5,1024.0,0.0
-1.9,-2.2,64.0,-8.1,1024.0,0.0
-2.2,-2.3,67.0,-7.6,1024.0,0.0
-1.9,-2.3,69.0,-6.9,1024.2,0.0
-1.8,-1.9,68.0,-7.1,1024.1,0.0
-1.6,-1.8,67.0,-6.9,1024.1,0.0
-1.6,-1.7,68.0,-6.8,1024.2,0.0
-1.5,-1.6,67.0,-6.8,1024.4,0.0
-1.5,-1.7,66.0,-7.2,1024.4,0.0
-1.7,-1.7,66.0,-7.2,1024.5,0.0
-1.7,-1.8,67.0,-7.2,1024.6,0.0
-1.9,-2.2,65.0,-7.9,1024.6,0.0
-2.2,-2.3,65.0,-8.0,1024.7,0.0
-2.1,-2.3,68.0,-7.2,1025.0,0.0
-1.2,-2.0,66.0,-6.8,1025.0,0.0
-1.2,-1.3,65.0,-7.0,1025.0,0.0
-1.3,-1.4,64.0,-7.4,1025.1,0.0
-1.4,-1.4,63.0,-7.6,1025.1,0.0
-1.4,-1.7,67.0,-7.0,1025.3,0.0
-1.7,-1.9,67.0,-7.3,1025.5,0.0
-1.8,-2.0,66.0,-7.4,1025.5,0.0
-1.6,-1.8,65.0,-7.3,1025.9,0.0
-1.5,-1.7,64.0,-7.6,1025.9,0.0
-1.6,-1.7,64.0,-7.5,1025.9,0.0
-1.4,-1.5,64.0,-7.3,1026.1,21.0
-0.9,-1.4,65.0,-6.7,1026.5,33.0
-0.3,-0.9,63.0,-6.5,1026.5,58.0
0.2,-0.3,62.0,-6.2,1026.6,81.0
0.7,0.2,61.0,-6.0,1026.7,99.0
1.2,0.7,62.0,-5.3,1026.7,118.0
1.6,1.2,60.0,-5.3,1027.1,137.0
2.2,1.6,59.0,-5.0,1027.2,157.0
2.7,2.2,58.0,-4.8,1027.2,176.0
3.3,2.7,54.0,-5.1,1027.3,194.0
4.0,3.4,52.0,-5.0,1027.3,215.0
4.5,4.0,50.0,-5.0,1027.3,234.0
5.1,4.5,52.0,-4.0,1027.4,252.0
5.7,5.1,49.0,-4.2,1027.3,267.0
6.4,5.7,46.0,-4.4,1027.3,287.0
6.9,6.4,43.0,-4.8,1027.3,304.0
7.6,6.9,38.0,-5.8,1027.2,320.0
8.2,7.6,38.0,-5.3,1027.2,334.0
8.5,8.2,38.0,-5.0,1027.2,350.0
8.9,8.5,35.0,-5.8,1027.1,359.0
9.4,8.9,34.0,-5.7,1027.1,375.0
9.7,9.4,31.0,-6.6,1027.0,385.0
10.1,9.7,31.0,-6.3,1026.9,394.0
10.6,10.1,28.0,-7.2,1026.9,406.0
10.9,10.6,28.0,-6.9,1026.8,413.0
11.1,10.9,28.0,-6.9,1026.7,419.0
10.9,10.7,27.0,-7.4,1026.7,426.0
11.3,10.9,28.0,-6.6,1026.6,429.0
11.4,11.3,28.0,-6.5,1026.5,435.0
11.6,11.1,27.0,-7.3,1026.5,438.0
11.1,10.7,28.0,-6.7,1026.3,440.0
11.8,11.1,27.0,-6.6,1026.1,442.0
11.8,11.6,28.0,-6.3,1026.1,442.0
11.9,11.6,25.0,-7.6,1025.8,438.0
12.4,11.8,27.0,-6.1,1025.5,438.0
12.8,12.4,27.0,-5.7,1025.5,440.0
12.8,12.3,26.0,-6.7,1025.4,433.0
12.6,12.3,26.0,-6.5,1025.2,429.0
12.8,12.5,25.0,-6.8,1025.2,419.0
12.9,12.7,26.0,-6.1,1025.1,415.0
13.2,12.9,27.0,-5.6,1024.7,406.0
13.0,12.5,25.0,-7.0,1024.7,398.0
13.3,12.5,27.0,-5.4,1024.4,387.0
13.5,13.3,24.0,-6.9,1024.5,380.0
13.3,13.3,24.0,-6.9,1024.5,362.0
13.3,13.1,23.0,-7.5,1024.4,354.0
13.3,13.0,23.0,-7.5,1024.3,340.0
13.3,13.2,22.0,-8.0,1024.3,327.0
13.5,13.2,21.0,-8.7,1024.2,310.0
13.2,13.0,23.0,-7.6,1024.2,294.0
13.2,13.0,22.0,-8.1,1024.2,276.0
13.3,13.1,21.0,-8.8,1024.1,257.0
13.3,13.1,22.0,-8.0,1024.1,241.0
13.3,13.1,22.0,-8.2,1024.1,223.0
13.1,12.7,22.0,-8.5,1024.1,204.0
12.7,12.5,23.0,-8.1,1024.3,174.0
12.5,12.3,23.0,-8.3,1024.3,134.0
12.3,12.0,24.0,-8.0,1024.5,134.0
12.0,11.7,24.0,-8.2,1024.5,74.0
11.7,11.4,24.0,-8.5,1024.5,53.0
11.4,11.3,23.0,-9.1,1024.6,40.0
11.3,11.3,24.0,-8.6,1024.8,48.0
11.3,10.9,24.0,-8.9,1024.8,48.0
10.9,10.6,24.0,-9.2,1025.1,21.0
10.6,10.1,24.0,-9.6,1025.3,11.0
10.1,9.4,24.0,-10.2,1025.3,0.0
9.4,8.8,25.0,-10.2,1025.5,0.0
8.8,8.4,26.0,-10.0,1025.8,0.0
8.4,8.1,26.0,-10.3,1025.8,0.0
8.2,8.1,26.0,-10.2,1025.9,0.0
8.2,7.7,28.0,-9.7,1026.2,0.0
7.7,7.3,28.0,-10.1,1026.2,0.0
7.3,7.1,29.0,-9.8,1026.2,0.0
7.1,6.9,30.0,-9.5,1026.4,0.0
6.9,6.2,32.0,-9.3,1026.4,0.0
6.2,5.3,36.0,-8.6,1026.8,0.0
5.3,4.4,39.0,-8.4,1027.0,0.0
4.4,3.5,41.0,-8.5,1027.0,0.0
3.5,2.8,44.0,-8.3,1027.0,0.0
2.8,2.4,45.0,-8.4,1027.2,0.0
2.6,2.4,47.0,-7.8,1027.2,0.0
2.4,1.9,48.0,-7.9,1027.5,0.0
1.9,1.5,50.0,-7.8,1027.7,0.0
1.5,1.3,53.0,-7.2,1027.7,0.0
1.3,1.1,54.0,-7.2,1027.7,0.0
1.1,0.6,55.0,-7.4,1027.9,0.0
0.6,-0.1,57.0,-7.6,1027.9,0.0
-0.1,-0.4,60.0,-7.2,1028.0,0.0
-0.4,-0.9,61.0,-7.5,1028.1,0.0
-0.9,-1.1,64.0,-7.0,1028.1,0.0
-1.1,-1.1,63.0,-7.3,1028.0,0.0
-1.1,-1.4,64.0,-7.3,1028.2,0.0
-1.4,-1.6,65.0,-7.3,1028.2,0.0
-0.9,-1.6,67.0,-6.3,1028.4,0.0
-0.6,-0.9,67.0,-5.9,1028.4,0.0
-0.6,-0.9,70.0,-5.7,1028.4,0.0
-0.9,-1.3,72.0,-5.7,1028.4,0.0
-1.3,-1.4,76.0,-5.1,1028.6,0.0
-1.2,-1.4,76.0,-5.0,1028.6,0.0
-1.3,-1.4,76.0,-5.1,1028.8,0.0
-1.4,-1.6,77.0,-5.1,1028.8,0.0
-1.6,-1.8,79.0,-4.9,1028.8,0.0
-1.8,-2.0,80.0,-5.0,1029.0,0.0
-2.0,-2.1,80.0,-5.1,1029.1,0.0
-2.1,-2.3,80.0,-5.2,1029.1,0.0
-2.2,-2.3,79.0,-5.5,1029.3,0.0
-2.3,-2.6,79.0,-5.8,1029.5,0.0
-2.6,-2.7,80.0,-5.6,1029.5,0.0
-2.7,-2.7,81.0,-5.5,1029.6,0.0
-2.7,-2.9,82.0,-5.6,1029.7,0.0
-2.9,-3.1,82.0,-5.7,1029.7,0.0
-3.1,-3.3,82.0,-6.0,1029.8,0.0
-3.3,-3.5,81.0,-6.3,1029.9,0.0
-3.5,-3.7,80.0,-6.6,1029.9,0.0
-3.7,-3.8,81.0,-6.6,1030.0,0.0
-3.8,-3.9,80.0,-6.8,1029.9,0.0
-3.8,-3.9,81.0,-6.6,1029.9,0.0
-3.7,-3.9,81.0,-6.5,1029.9,0.0
-3.7,-3.9,82.0,-6.5,1029.9,0.0
-3.4,-3.8,80.0,-6.4,1029.9,0.0
-3.4,-3.7,78.0,-6.9,1029.9,0.0
-3.7,-3.7,78.0,-7.0,1030.0,0.0
-3.7,-4.1,78.0,-7.3,1030.0,0.0
-4.1,-4.3,78.0,-7.6,1030.0,0.0
-4.3,-4.4,79.0,-7.4,1030.2,0.0
-4.3,-4.6,80.0,-7.5,1030.2,0.0
-4.6,-4.9,80.0,-7.8,1030.5,0.0
-4.9,-5.2,81.0,-7.9,1030.6,0.0
-5.0,-5.3,82.0,-7.6,1030.6,0.0
-4.6,-4.9,81.0,-7.3,1030.6,0.0
-4.6,-4.7,80.0,-7.6,1030.8,0.0
-4.7,-5.0,80.0,-7.9,1030.8,0.0
-5.0,-5.1,80.0,-8.0,1031.2,0.0
-4.9,-5.2,81.0,-7.6,1031.3,0.0
-4.5,-4.9,80.0,-7.5,1031.3,0.0
-4.6,-5.0,79.0,-8.1,1031.4,0.0
-5.0,-5.3,79.0,-8.4,1031.8,0.0
-5.3,-5.4,80.0,-8.2,1031.8,0.0
-5.1,-5.3,80.0,-8.0,1032.1,0.0
-5.0,-5.1,81.0,-7.8,1032.4,0.0
-5.0,-5.1,82.0,-7.7,1032.4,0.0
-5.1,-5.3,82.0,-7.9,1032.5,0.0
-5.3,-5.4,83.0,-7.9,1032.9,0.0
-5.3,-5.4,83.0,-7.8,1032.9,5.0
-4.7,-5.3,83.0,-7.2,1033.2,25.0
-3.9,-4.7,83.0,-6.4,1033.3,32.0
-3.3,-3.9,81.0,-6.1,1033.3,74.0
-2.5,-3.3,79.0,-5.6,1033.5,88.0
-1.6,-2.5,79.0,-4.8,1033.6,95.0
-0.7,-1.6,78.0,-4.1,1033.6,116.0
0.1,-0.7,74.0,-4.0,1033.9,130.0
1.0,0.1,74.0,-3.1,1034.0,150.0
2.2,1.0,71.0,-2.5,1034.0,167.0
3.3,2.3,66.0,-2.4,1034.2,187.0
4.2,3.3,61.0,-2.6,1034.4,202.0
5.1,4.2,54.0,-3.4,1034.4,225.0
6.1,5.1,48.0,-4.1,1034.4,241.0
6.8,6.1,44.0,-4.6,1034.4,260.0
7.7,6.8,43.0,-4.1,1034.4,280.0
7.9,7.7,40.0,-4.9,1034.4,299.0
8.3,7.9,39.0,-4.8,1034.4,315.0
8.8,8.3,38.0,-4.7,1034.4,331.0
9.7,8.8,37.0,-4.3,1034.2,347.0
10.1,9.7,35.0,-4.7,1034.3,359.0
10.3,10.1,35.0,-4.5,1034.3,359.0
10.9,10.3,32.0,-5.2,1034.1,382.0
11.2,10.9,32.0,-5.0,1034.1,392.0
11.6,11.1,31.0,-5.0,1034.1,403.0
12.3,11.6,29.0,-5.3,1034.1,413.0
12.3,12.2,28.0,-5.8,1034.1,424.0
12.5,12.2,27.0,-6.0,1034.1,435.0
12.6,12.5,27.0,-5.9,1033.9,436.0
13.1,12.6,25.0,-6.5,1033.8,438.0
13.2,12.7,27.0,-5.7,1033.8,440.0
13.3,12.8,24.0,-6.9,1033.7,447.0
13.6,13.3,25.0,-6.2,1033.6,447.0
13.6,13.4,25.0,-6.2,1033.6,449.0
13.8,13.4,22.0,-7.6,1033.4,447.0
13.8,13.7,23.0,-7.1,1033.1,442.0
13.7,13.4,21.0,-8.5,1033.1,438.0
13.5,13.3,21.0,-8.6,1033.1,436.0
13.6,13.3,23.0,-7.2,1032.8,429.0
13.7,13.5,20.0,-9.1,1032.8,426.0
14.2,13.5,22.0,-7.4,1032.5,419.0
14.2,13.8,21.0,-8.0,1032.3,412.0
14.0,13.7,19.0,-9.5,1032.3,405.0
13.7,13.6,19.0,-9.5,1032.1,394.0
14.2,13.7,19.0,-9.2,1032.1,382.0
14.2,14.0,19.0,-9.3,1032.1,368.0
14.0,13.7,21.0,-8.2,1032.1,354.0
14.1,13.8,21.0,-8.0,1032.0,340.0
14.2,14.0,21.0,-7.9,1032.0,326.0
14.2,14.0,21.0,-8.0,1032.1,310.0
14.0,13.7,19.0,-9.4,1032.1,292.0
14.1,13.8,21.0,-8.0,1032.1,276.0
14.1,13.9,21.0,-8.0,1032.1,257.0
14.1,14.0,21.0,-8.0,1032.2,238.0
14.0,13.8,22.0,-7.6,1032.2,222.0
13.9,13.7,21.0,-8.3,1032.2,202.0
13.7,13.7,21.0,-8.3,1032.1,179.0
13.7,13.4,22.0,-7.9,1032.1,146.0
13.4,13.3,22.0,-8.0,1032.1,127.0
13.3,13.2,22.0,-8.1,1032.2,58.0
13.2,13.1,22.0,-8.2,1032.2,70.0
13.1,12.9,23.0,-7.7,1032.4,46.0
12.9,12.7,24.0,-7.4,1032.6,62.0
12.7,12.5,24.0,-7.6,1032.6,49.0
12.5,12.3,24.0,-7.7,1032.7,18.0
12.3,11.8,25.0,-7.6,1032.8,12.0
11.7,11.4,26.0,-7.4,1032.8,0.0
11.4,11.1,27.0,-7.3,1033.0,0.0
11.1,10.6,27.0,-7.6,1033.2,0.0
10.6,9.9,27.0,-8.2,1033.2,0.0
9.9,9.3,29.0,-7.8,1033.4,0.0
9.3,8.6,30.0,-8.1,1033.5,0.0
8.6,7.7,32.0,-8.0,1033.5,0.0
7.7,6.8,35.0,-7.6,1033.6,0.0
6.8,6.1,36.0,-7.9,1033.9,0.0
6.1,5.3,41.0,-6.9,1033.9,0.0
5.3,4.6,43.0,-7.0,1034.1,0.0
4.6,4.2,45.0,-6.7,1034.4,0.0
4.2,3.7,45.0,-7.2,1034.4,0.0
3.7,2.9,50.0,-6.5,1034.2,0.0
2.9,2.6,51.0,-6.6,1034.3,0.0
2.6,2.2,53.0,-6.4,1034.3,0.0
2.2,1.8,55.0,-6.3,1034.5,0.0
1.8,1.6,56.0,-6.2,1034.7,0.0
1.6,1.4,57.0,-6.2,1034.7,0.0
1.4,1.1,61.0,-5.5,1034.6,0.0
1.3,1.2,62.0,-5.3,1034.7,0.0
1.2,0.8,63.0,-5.4,1034.7,0.0
0.8,0.4,65.0,-5.4,1035.0,0.0
0.6,0.5,65.0,-5.2,1035.2,0.0
0.6,0.4,65.0,-5.4,1035.2,0.0
0.4,0.3,66.0,-5.3,1035.1,0.0
0.3,0.1,67.0,-5.3,1035.1,0.0
0.1,-0.1,69.0,-5.1,1035.1,0.0
-0.1,-0.2,70.0,-5.0,1035.1,0.0
-0.2,-0.3,70.0,-5.1,1035.2,0.0
0.1,-0.3,70.0,-4.8,1035.2,0.0
0.3,0.1,69.0,-4.7,1035.2,0.0
0.6,0.3,69.0,-4.4,1035.6,0.0
1.1,0.7,70.0,-3.8,1035.6,0.0
1.3,1.1,72.0,-3.2,1035.5,0.0
1.4,1.3,72.0,-3.1,1035.5,0.0
1.6,1.4,73.0,-2.7,1035.5,0.0
1.7,1.6,74.0,-2.5,1035.4,0.0
1.7,1.7,74.0,-2.5,1035.4,0.0
1.8,1.7,74.0,-2.4,1035.4,0.0
1.9,1.8,73.0,-2.4,1035.5,0.0
2.4,1.9,76.0,-1.4,1035.5,0.0
2.5,2.4,75.0,-1.5,1035.5,0.0
2.8,2.5,73.0,-1.6,1035.4,0.0
3.4,2.8,71.0,-1.3,1035.5,0.0
4.3,3.4,66.0,-1.5,1035.5,0.0
4.8,4.3,63.0,-1.7,1035.5,0.0
4.9,4.8,63.0,-1.6,1035.6,0.0
5.2,4.9,62.0,-1.5,1035.6,0.0
5.2,5.1,62.0,-1.6,1035.6,0.0
5.1,4.9,64.0,-1.4,1035.5,0.0
4.9,4.7,64.0,-1.5,1035.5,0.0
4.9,4.7,64.0,-1.4,1035.5,0.0
5.4,4.9,64.0,-0.8,1035.5,0.0
5.9,5.4,63.0,-0.6,1035.5,0.0
6.1,5.9,63.0,-0.5,1035.3,0.0
6.2,6.1,63.0,-0.5,1035.2,0.0
6.1,6.0,63.0,-0.5,1035.2,0.0
6.2,6.0,63.0,-0.4,1035.2,0.0
6.2,6.2,64.0,-0.1,1035.2,0.0
6.2,6.1,64.0,-0.1,1035.2,0.0
6.2,6.0,64.0,-0.3,1035.4,0.0
6.1,6.0,64.0,-0.2,1035.5,0.0
6.1,5.9,64.0,-0.4,1035.5,0.0
5.9,5.8,65.0,-0.2,1035.4,0.0
5.8,5.7,65.0,-0.4,1035.4,0.0
5.7,5.5,66.0,-0.4,1035.4,0.0
5.5,5.3,67.0,-0.4,1035.6,0.0
5.3,5.1,68.0,-0.4,1035.6,0.0
5.1,4.9,69.0,-0.3,1035.6,0.0
4.9,4.6,70.0,-0.4,1035.8,0.0
4.6,4.6,70.0,-0.4,1035.9,0.0
4.6,4.3,70.0,-0.7,1035.9,0.0
4.3,4.2,71.0,-0.6,1036.1,0.0
4.2,3.8,72.0,-0.8,1036.1,0.0
3.8,3.5,73.0,-0.9,1036.1,0.0
3.6,3.5,74.0,-0.7,1036.3,0.0
3.5,3.4,75.0,-0.5,1036.4,5.0
